Name,Age,Date,Team,At,Opp,Result,Game Number,Week,Day,Passing Cmp,Passing Att,Passing Completion Percentage,Passing Yards,Passing TD,Passing Int,Passing Sack,Fantasy Points,Rushing Att,Rushing Yards,Rushing TD,Recv Rec,Recv Yards,Recv TD,Fumb,Extra Points,Extra Points Att
Christian Kirk,21.316,2018-09-30,ARI,,SEA,L 17-20,4,4,Sun,0,0,0,0,0,0,0,7.5,1,7,0,4,28,0,0,0,0
Nelson Agholor,25.129,2018-09-30,PHI,@,TEN,L 23-26,4,4,Sun,0,0,0,0,0,0,0,7.2,0,0,0,5,22,0,1,0,0
Ricky Seals-Jones,23.199,2018-09-30,ARI,,SEA,L 17-20,4,4,Sun,0,0,0,0,0,0,0,7.2,0,0,0,2,52,0,0,0,0
Randy Bullock,28.288,2018-09-30,CIN,@,ATL,W 37-36,4,4,Sun,0,0,0,0,0,0,0,7.0,0,0,0,0,0,0,0,4,4
Kenny Stills,26.161,2018-09-30,MIA,@,NWE,L 7-38,4,4,Sun,0,0,0,0,0,0,0,7.0,0,0,0,3,40,0,0,0,0
Javorius Allen,27.034,2018-09-30,BAL,@,PIT,W 26-14,4,4,Sun,0,0,0,0,0,0,0,6.7,10,30,0,2,17,0,0,0,0
LeSean McCoy,30.080,2018-09-30,BUF,@,GNB,L 0-22,4,4,Sun,0,0,0,0,0,0,0,6.7,5,24,0,3,13,0,0,0,0
Theo Riddick,27.149,2018-09-30,DET,@,DAL,L 24-26,4,4,Sun,0,0,0,0,0,0,0,6.7,1,7,0,4,20,0,0,0,0
Nick Boyle,25.225,2018-09-30,BAL,@,PIT,W 26-14,4,4,Sun,0,0,0,0,0,0,0,6.6,0,0,0,3,36,0,0,0,0
Jalen Richard,24.350,2018-09-30,OAK,,CLE,W 45-42,4,4,Sun,0,0,0,0,0,0,0,6.6,1,-2,0,3,38,0,0,0,0
Michael Gallup,22.179,2018-09-30,DAL,,DET,W 26-24,4,4,Sun,0,0,0,0,0,0,0,6.5,0,0,0,2,45,0,0,0,0
Jameis Winston,24.267,2018-09-30,TAM,@,CHI,L 10-48,4,4,Sun,16,20,80.00,145,1,2,2,6.5,1,7,0,0,0,0,0,0,0
Demaryius Thomas,30.280,2018-10-01,DEN,,KAN,L 23-27,4,4,Mon,0,0,0,0,0,0,0,6.4,0,0,0,4,24,0,0,0,0
Cameron Meredith,26.009,2018-09-30,NOR,@,NYG,W 33-18,4,4,Sun,0,0,0,0,0,0,0,6.2,0,0,0,3,32,0,0,0,0
Brock Osweiler,27.312,2018-09-30,MIA,@,NWE,L 7-38,4,4,Sun,4,5,80.00,35,1,0,0,6.1,1,7,0,0,0,0,0,0,0
Albert Wilson,26.080,2018-09-30,MIA,@,NWE,L 7-38,4,4,Sun,0,0,0,0,0,0,0,6.1,1,2,0,4,19,0,0,0,0
Chris Boswell,27.198,2018-09-30,PIT,,BAL,L 14-26,4,4,Sun,0,0,0,0,0,0,0,6.0,0,0,0,0,0,0,0,0,0
Allen Hurns,26.322,2018-09-30,DAL,,DET,W 26-24,4,4,Sun,0,0,0,0,0,0,0,6.0,0,0,0,3,30,0,0,0,0
Jason Myers,27.141,2018-09-30,NYJ,@,JAX,L 12-31,4,4,Sun,0,0,0,0,0,0,0,6.0,0,0,0,0,0,0,0,0,0
Matt Prater,34.051,2018-09-30,DET,@,DAL,L 24-26,4,4,Sun,0,0,0,0,0,0,0,6.0,0,0,0,0,0,0,0,3,3
Michael Crabtree,31.016,2018-09-30,BAL,@,PIT,W 26-14,4,4,Sun,0,0,0,0,0,0,0,5.9,0,0,0,3,29,0,0,0,0
Rhett Ellison,29.362,2018-09-30,NYG,,NOR,L 18-33,4,4,Sun,0,0,0,0,0,0,0,5.9,0,0,0,3,29,0,0,0,0
David Moore,23.258,2018-09-30,SEA,@,ARI,W 20-17,4,4,Sun,0,0,0,0,0,0,0,5.9,0,0,0,2,39,0,1,0,0
Larry Fitzgerald,35.030,2018-09-30,ARI,,SEA,L 17-20,4,4,Sun,0,0,0,0,0,0,0,5.8,0,0,0,3,28,0,0,0,0
Latavius Murray,28.252,2018-09-27,MIN,@,LAR,L 31-38,4,4,Thu,0,0,0,0,0,0,0,5.8,2,2,0,2,16,0,0,0,0
Mark Walton,21.185,2018-09-30,CIN,@,ATL,W 37-36,4,4,Sun,0,0,0,0,0,0,0,5.7,5,9,0,2,28,0,0,0,0
Chris Conley,25.341,2018-10-01,KAN,@,DEN,W 27-23,4,4,Mon,0,0,0,0,0,0,0,5.3,0,0,0,4,13,0,0,0,0
Lee Smith,30.313,2018-09-30,OAK,,CLE,W 45-42,4,4,Sun,0,0,0,0,0,0,0,5.3,0,0,0,3,23,0,0,0,0
Josh Gordon,27.170,2018-09-30,NWE,,MIA,W 38-7,4,4,Sun,0,0,0,0,0,0,0,5.2,0,0,0,2,32,0,0,0,0
Derrick Henry,24.269,2018-09-30,TEN,,PHI,W 26-23,4,4,Sun,0,0,0,0,0,0,0,5.1,8,24,0,2,7,0,0,0,0
Demarcus Robinson,24.010,2018-10-01,KAN,@,DEN,W 27-23,4,4,Mon,0,0,0,0,0,0,0,5.1,0,0,0,2,31,0,0,0,0
Phil Dawson,43.250,2018-09-30,ARI,,SEA,L 17-20,4,4,Sun,0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,0,2,2
Lamar Miller,27.158,2018-09-30,HOU,@,IND,W 37-34,4,4,Sun,0,0,0,0,0,0,0,4.9,14,49,0,0,0,0,0,0,0
Rashaad Penny,22.240,2018-09-30,SEA,@,ARI,W 20-17,4,4,Sun,0,0,0,0,0,0,0,4.9,9,49,0,0,0,0,0,0,0
Marquise Goodwin,27.315,2018-09-30,SFO,@,LAC,L 27-29,4,4,Sun,0,0,0,0,0,0,0,4.8,1,4,0,2,24,0,0,0,0
James O'Shaughnessy,26.259,2018-09-30,JAX,,NYJ,W 31-12,4,4,Sun,0,0,0,0,0,0,0,4.8,0,0,0,2,28,0,0,0,0
Marquez Valdes-Scantling,23.355,2018-09-30,GNB,,BUF,W 22-0,4,4,Sun,0,0,0,0,0,0,0,4.8,0,0,0,1,38,0,0,0,0
Leonard Fournette,23.255,2018-09-30,JAX,,NYJ,W 31-12,4,4,Sun,0,0,0,0,0,0,0,4.5,11,30,0,1,5,0,0,0,0
Jordan Akins,26.164,2018-09-30,HOU,@,IND,W 37-34,4,4,Sun,0,0,0,0,0,0,0,4.4,0,0,0,2,24,0,0,0,0
Kelvin Benjamin,27.237,2018-09-30,BUF,@,GNB,L 0-22,4,4,Sun,0,0,0,0,0,0,0,4.4,0,0,0,1,34,0,0,0,0
Marcus Johnson,24.056,2018-09-30,IND,,HOU,L 34-37,4,4,Sun,0,0,0,0,0,0,0,4.4,0,0,0,2,24,0,0,0,0
Austin Seferian-Jenkins,26.001,2018-09-30,JAX,,NYJ,W 31-12,4,4,Sun,0,0,0,0,0,0,0,4.4,0,0,0,2,24,0,0,0,0
Jermaine Kearse,28.236,2018-09-30,NYJ,@,JAX,L 12-31,4,4,Sun,0,0,0,0,0,0,0,4.3,0,0,0,2,23,0,0,0,0
Chris Godwin,22.215,2018-09-30,TAM,@,CHI,L 10-48,4,4,Sun,0,0,0,0,0,0,0,4.2,0,0,0,2,22,0,0,0,0
Andy Janovich,25.131,2018-10-01,DEN,,KAN,L 23-27,4,4,Mon,0,0,0,0,0,0,0,4.2,0,0,0,1,32,0,0,0,0
Danny Amendola,32.332,2018-09-30,MIA,@,NWE,L 7-38,4,4,Sun,0,0,0,0,0,0,0,4.1,0,0,0,2,21,0,0,0,0
Peyton Barber,24.215,2018-09-30,TAM,@,CHI,L 10-48,4,4,Sun,0,0,0,0,0,0,0,4.0,7,24,0,1,6,0,0,0,0
Chandler Catanzaro,27.216,2018-09-30,TAM,@,CHI,L 10-48,4,4,Sun,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,1,1
Aldrick Rosas,23.274,2018-09-30,NYG,,NOR,L 18-33,4,4,Sun,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,1,1
Robby Anderson,25.144,2018-09-30,NYJ,@,JAX,L 12-31,4,4,Sun,0,0,0,0,0,0,0,3.8,0,0,0,2,18,0,0,0,0
Taysom Hill,28.038,2018-09-30,NOR,@,NYG,W 33-18,4,4,Sun,1,2,50.00,10,0,0,0,3.8,4,28,0,1,-4,0,0,0,0
Ronald Jones,21.058,2018-09-30,TAM,@,CHI,L 10-48,4,4,Sun,0,0,0,0,0,0,0,3.8,10,29,0,1,-1,0,0,0,0
Corey Grant,26.285,2018-09-30,JAX,,NYJ,W 31-12,4,4,Sun,0,0,0,0,0,0,0,3.7,1,5,0,2,12,0,0,0,0
Jakeem Grant,26.000,2018-09-30,MIA,@,NWE,L 7-38,4,4,Sun,0,0,0,0,0,0,0,3.7,0,0,0,2,17,0,0,0,0
Keelan Cole,25.163,2018-09-30,JAX,,NYJ,W 31-12,4,4,Sun,0,0,0,0,0,0,0,3.5,0,0,0,2,15,0,0,0,0
Chris Hogan,29.341,2018-09-30,NWE,,MIA,W 38-7,4,4,Sun,0,0,0,0,0,0,0,3.5,0,0,0,1,25,0,0,0,0
Kyle Juszczyk,27.160,2018-09-30,SFO,@,LAC,L 27-29,4,4,Sun,0,0,0,0,0,0,0,3.5,0,0,0,2,15,0,0,0,0
Wayne Gallman,23.364,2018-09-30,NYG,,NOR,L 18-33,4,4,Sun,0,0,0,0,0,0,0,3.3,2,6,0,3,17,0,1,0,0
Dallas Goedert,23.270,2018-09-30,PHI,@,TEN,L 23-26,4,4,Sun,0,0,0,0,0,0,0,3.3,0,0,0,2,13,0,0,0,0
Jesse James,24.118,2018-09-30,PIT,,BAL,L 14-26,4,4,Sun,0,0,0,0,0,0,0,3.3,0,0,0,1,23,0,0,0,0
Ben Watson,37.286,2018-09-30,NOR,@,NYG,W 33-18,4,4,Sun,0,0,0,0,0,0,0,3.3,0,0,0,1,23,0,0,0,0
Mark Andrews,22.024,2018-09-30,BAL,@,PIT,W 26-14,4,4,Sun,0,0,0,0,0,0,0,3.2,0,0,0,2,12,0,0,0,0
Chris Moore,25.106,2018-09-30,BAL,@,PIT,W 26-14,4,4,Sun,0,0,0,0,0,0,0,3.2,1,3,0,1,19,0,0,0,0
Seth Roberts,27.220,2018-09-30,OAK,,CLE,W 45-42,4,4,Sun,0,0,0,0,0,0,0,3.2,0,0,0,2,12,0,0,0,0
Rod Smith,26.263,2018-09-30,DAL,,DET,W 26-24,4,4,Sun,0,0,0,0,0,0,0,3.2,6,22,0,1,0,0,0,0,0
Trent Taylor,24.153,2018-09-30,SFO,@,LAC,L 27-29,4,4,Sun,0,0,0,0,0,0,0,3.2,0,0,0,2,12,0,0,0,0
Levine Toilolo,27.062,2018-09-30,DET,@,DAL,L 24-26,4,4,Sun,0,0,0,0,0,0,0,3.2,0,0,0,2,12,0,0,0,0
Alfred Blue,27.156,2018-09-30,HOU,@,IND,W 37-34,4,4,Sun,0,0,0,0,0,0,0,3.1,13,31,0,0,0,0,0,0,0
Niles Paul,29.052,2018-09-30,JAX,,NYJ,W 31-12,4,4,Sun,0,0,0,0,0,0,0,3.1,0,0,0,2,11,0,0,0,0
De'Anthony Thomas,25.269,2018-10-01,KAN,@,DEN,W 27-23,4,4,Mon,0,0,0,0,0,0,0,3.1,1,6,0,1,15,0,0,0,0
Ryan Fitzpatrick,35.310,2018-09-30,TAM,@,CHI,L 10-48,4,4,Sun,9,18,50.00,126,0,1,2,3.0,0,0,0,0,0,0,1,0,0
James Washington,22.181,2018-09-30,PIT,,BAL,L 14-26,4,4,Sun,0,0,0,0,0,0,0,3.0,0,0,0,2,10,0,0,0,0
Virgil Green,30.058,2018-09-30,LAC,,SFO,W 29-27,4,4,Sun,0,0,0,0,0,0,0,2.9,0,0,0,2,9,0,0,0,0
Austin Hooper,23.330,2018-09-30,ATL,,CIN,L 36-37,4,4,Sun,0,0,0,0,0,0,0,2.9,0,0,0,1,19,0,0,0,0
Christopher Herndon,22.219,2018-09-30,NYJ,@,JAX,L 12-31,4,4,Sun,0,0,0,0,0,0,0,2.8,0,0,0,1,18,0,0,0,0
Andre Holmes,30.106,2018-09-30,BUF,@,GNB,L 0-22,4,4,Sun,0,0,0,0,0,0,0,2.8,0,0,0,2,8,0,0,0,0
Alfred Morris,29.292,2018-09-30,SFO,@,LAC,L 27-29,4,4,Sun,0,0,0,0,0,0,0,2.8,4,14,0,1,4,0,0,0,0
Mo Alie-Cox,25.011,2018-09-30,IND,,HOU,L 34-37,4,4,Sun,0,0,0,0,0,0,0,2.7,0,0,0,1,17,0,0,0,0
C.J. Ham,25.067,2018-09-27,MIN,@,LAR,L 31-38,4,4,Thu,0,0,0,0,0,0,0,2.7,0,0,0,2,7,0,0,0,0
Matt LaCosse,26.010,2018-10-01,DEN,,KAN,L 23-27,4,4,Mon,0,0,0,0,0,0,0,2.7,0,0,0,1,17,0,0,0,0
Jamaal Williams,23.180,2018-09-30,GNB,,BUF,W 22-0,4,4,Sun,0,0,0,0,0,0,0,2.7,11,27,0,0,0,0,0,0,0
Kenyan Drake,24.247,2018-09-30,MIA,@,NWE,L 7-38,4,4,Sun,0,0,0,0,0,0,0,2.6,3,3,0,1,13,0,0,0,0
Alex Erickson,25.328,2018-09-30,CIN,@,ATL,W 37-36,4,4,Sun,0,0,0,0,0,0,0,2.6,1,8,0,1,8,0,0,0,0
Mike Gillislee,27.333,2018-09-30,NOR,@,NYG,W 33-18,4,4,Sun,0,0,0,0,0,0,0,2.5,2,6,0,1,9,0,0,0,0
Jordan Howard,23.332,2018-09-30,CHI,,TAM,W 48-10,4,4,Sun,0,0,0,0,0,0,0,2.5,11,25,0,0,0,0,0,0,0
Mike Williams,23.361,2018-09-30,LAC,,SFO,W 29-27,4,4,Sun,0,0,0,0,0,0,0,2.5,0,0,0,1,15,0,0,0,0
Kamar Aiken,29.123,2018-09-30,PHI,@,TEN,L 23-26,4,4,Sun,0,0,0,0,0,0,0,2.4,0,0,0,1,14,0,0,0,0
Devontae Booker,26.127,2018-10-01,DEN,,KAN,L 23-27,4,4,Mon,0,0,0,0,0,0,0,2.4,1,5,0,1,9,0,0,0,0
De'Lance Turner,23.038,2018-09-30,BAL,@,PIT,W 26-14,4,4,Sun,0,0,0,0,0,0,0,2.4,1,4,0,1,10,0,0,0,0
Tim White,24.077,2018-09-30,BAL,@,PIT,W 26-14,4,4,Sun,0,0,0,0,0,0,0,2.4,0,0,0,1,14,0,0,0,0
Jason Croom,24.214,2018-09-30,BUF,@,GNB,L 0-22,4,4,Sun,0,0,0,0,0,0,0,2.3,0,0,0,1,13,0,0,0,0
Gerald Everett,24.094,2018-09-27,LAR,,MIN,W 38-31,4,4,Thu,0,0,0,0,0,0,0,2.3,0,0,0,1,13,0,0,0,0
Sammie Coates,25.183,2018-09-30,HOU,@,IND,W 37-34,4,4,Sun,0,0,0,0,0,0,0,2.2,0,0,0,1,12,0,0,0,0
Ryan Griffin,28.262,2018-09-30,HOU,@,IND,W 37-34,4,4,Sun,0,0,0,0,0,0,0,2.2,0,0,0,1,12,0,0,0,0
Dalvin Cook,23.048,2018-09-27,MIN,@,LAR,L 31-38,4,4,Thu,0,0,0,0,0,0,0,2.0,10,20,0,0,0,0,0,0,0
Justin Hardee,24.235,2018-09-30,NOR,@,NYG,W 33-18,4,4,Sun,0,0,0,0,0,0,0,2.0,0,0,0,1,10,0,0,0,0
Josh Allen,22.132,2018-09-30,BUF,@,GNB,L 0-22,4,4,Sun,16,33,48.48,151,0,2,7,1.9,5,19,0,0,0,0,1,0,0
Mike Gesicki,22.362,2018-09-30,MIA,@,NWE,L 7-38,4,4,Sun,0,0,0,0,0,0,0,1.9,0,0,0,1,9,0,0,0,0
Russell Shepard,28.013,2018-09-30,NYG,,NOR,L 18-33,4,4,Sun,0,0,0,0,0,0,0,1.9,0,0,0,1,9,0,0,0,0
Antony Auclair,25.125,2018-09-30,TAM,@,CHI,L 10-48,4,4,Sun,0,0,0,0,0,0,0,1.8,0,0,0,1,8,0,0,0,0
Jamal Agnew,23.180,2018-09-30,DET,@,DAL,L 24-26,4,4,Sun,0,0,0,0,0,0,0,1.7,1,17,0,0,0,0,0,0,0
Lamar Jackson,21.256,2018-09-30,BAL,@,PIT,W 26-14,4,4,Sun,0,0,0,0,0,0,0,1.7,4,17,0,0,0,0,0,0,0
Scott Simonson,26.170,2018-09-30,NYG,,NOR,L 18-33,4,4,Sun,0,0,0,0,0,0,0,1.7,0,0,0,1,7,0,0,0,0
DJ Chark,22.007,2018-09-30,JAX,,NYJ,W 31-12,4,4,Sun,0,0,0,0,0,0,0,1.6,0,0,0,1,6,0,0,0,0
Darius Jennings,26.094,2018-09-30,TEN,,PHI,W 26-23,4,4,Sun,0,0,0,0,0,0,0,1.6,0,0,0,1,6,0,0,0,0
C.J. Uzomah,25.259,2018-09-30,CIN,@,ATL,W 37-36,4,4,Sun,0,0,0,0,0,0,0,1.6,0,0,0,1,6,0,0,0,0
Hakeem Valles,25.311,2018-09-30,DET,@,DAL,L 24-26,4,4,Sun,0,0,0,0,0,0,0,1.6,0,0,0,1,6,0,0,0,0
Nick Vannett,25.208,2018-09-30,SEA,@,ARI,W 20-17,4,4,Sun,0,0,0,0,0,0,0,1.6,0,0,0,1,6,0,1,0,0
Jordan Wilkins,24.074,2018-09-30,IND,,HOU,L 34-37,4,4,Sun,0,0,0,0,0,0,0,1.6,8,16,0,0,0,0,0,0,0
Luke Willson,28.258,2018-09-30,DET,@,DAL,L 24-26,4,4,Sun,0,0,0,0,0,0,0,1.6,0,0,0,1,6,0,0,0,0
Derrick Coleman,27.347,2018-09-30,ARI,,SEA,L 17-20,4,4,Sun,0,0,0,0,0,0,0,1.5,0,0,0,1,5,0,0,0,0
Will Dissly,22.084,2018-09-30,SEA,@,ARI,W 20-17,4,4,Sun,0,0,0,0,0,0,0,1.5,0,0,0,1,5,0,0,0,0
Chris Ivory,30.192,2018-09-30,BUF,@,GNB,L 0-22,4,4,Sun,0,0,0,0,0,0,0,1.5,6,15,0,0,0,0,0,0,0
Lance Kendricks,30.243,2018-09-30,GNB,,BUF,W 22-0,4,4,Sun,0,0,0,0,0,0,0,1.5,0,0,0,1,5,0,0,0,0
Khari Lee,26.257,2018-09-30,BUF,@,GNB,L 0-22,4,4,Sun,0,0,0,0,0,0,0,1.5,0,0,0,1,5,0,0,0,0
Brandon Marshall,34.191,2018-09-30,SEA,@,ARI,W 20-17,4,4,Sun,0,0,0,0,0,0,0,1.5,0,0,0,1,5,0,0,0,0
Justin Hardy,26.286,2018-09-30,ATL,,CIN,L 36-37,4,4,Sun,0,0,0,0,0,0,0,1.4,0,0,0,1,4,0,0,0,0
JJ Nelson,26.159,2018-09-30,ARI,,SEA,L 17-20,4,4,Sun,0,0,0,0,0,0,0,1.4,0,0,0,1,4,0,0,0,0
Isaiah Crowell,25.265,2018-09-30,NYJ,@,JAX,L 12-31,4,4,Sun,0,0,0,0,0,0,0,1.3,4,0,0,1,3,0,0,0,0
David Morgan,25.131,2018-09-27,MIN,@,LAR,L 31-38,4,4,Thu,0,0,0,0,0,0,0,1.3,0,0,0,1,3,0,0,0,0
Travis Benjamin,28.275,2018-09-30,LAC,,SFO,W 29-27,4,4,Sun,0,0,0,0,0,0,0,1.2,0,0,0,1,2,0,0,0,0
LeGarrette Blount,31.299,2018-09-30,DET,@,DAL,L 24-26,4,4,Sun,0,0,0,0,0,0,0,1.2,7,12,0,0,0,0,0,0,0
Marvin Hall,25.173,2018-09-30,ATL,,CIN,L 36-37,4,4,Sun,0,0,0,0,0,0,0,1.2,0,0,0,1,2,0,0,0,0
Kenjon Barner,28.155,2018-09-30,NWE,,MIA,W 38-7,4,4,Sun,0,0,0,0,0,0,0,1.1,3,11,0,0,0,0,0,0,0
Mike Boone,23.089,2018-09-27,MIN,@,LAR,L 31-38,4,4,Thu,0,0,0,0,0,0,0,1.1,0,0,0,1,1,0,0,0,0
Doug Martin,29.260,2018-09-30,OAK,,CLE,W 45-42,4,4,Sun,0,0,0,0,0,0,0,1.1,5,11,0,0,0,0,0,0,0
Jason Sanders,22.318,2018-09-30,MIA,@,NWE,L 7-38,4,4,Sun,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,1
Tavon Austin,28.199,2018-09-30,DAL,,DET,W 26-24,4,4,Sun,0,0,0,0,0,0,0,0.7,1,7,0,0,0,0,0,0,0
Dwayne Allen,28.218,2018-09-30,NWE,,MIA,W 38-7,4,4,Sun,0,0,0,0,0,0,0,0.6,0,0,0,1,-4,0,0,0,0
Spencer Ware,26.312,2018-10-01,KAN,@,DEN,W 27-23,4,4,Mon,0,0,0,0,0,0,0,0.6,2,6,0,0,0,0,0,0,0
Jeremy McNichols,22.278,2018-09-30,IND,,HOU,L 34-37,4,4,Sun,0,0,0,0,0,0,0,0.4,2,4,0,0,0,0,0,0,0
Roc Thomas,23.025,2018-09-27,MIN,@,LAR,L 31-38,4,4,Thu,0,0,0,0,0,0,0,0.4,1,4,0,0,0,0,0,0,0
Kalen Ballage,22.282,2018-09-30,MIA,@,NWE,L 7-38,4,4,Sun,0,0,0,0,0,0,0,0.3,1,3,0,0,0,0,0,0,0
Dwayne Washington,24.159,2018-09-30,NOR,@,NYG,W 33-18,4,4,Sun,0,0,0,0,0,0,0,0.2,2,2,0,0,0,0,0,0,0
Chase Edmonds,22.170,2018-09-30,ARI,,SEA,L 17-20,4,4,Sun,0,0,0,0,0,0,0,0.1,3,1,0,0,0,0,0,0,0
Ted Ginn,33.171,2018-09-30,NOR,@,NYG,W 33-18,4,4,Sun,0,0,0,0,0,0,0,0.1,1,1,0,0,0,0,0,0,0
Sam Acho,30.024,2018-09-30,CHI,,TAM,W 48-10,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrew Adams,25.337,2018-09-30,TAM,@,CHI,L 10-48,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamal Adams,22.348,2018-09-30,NYJ,@,JAX,L 12-31,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh Adams,21.339,2018-09-30,PHI,@,TEN,L 23-26,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matthew Adams,22.292,2018-09-30,IND,,HOU,L 34-37,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montravius Adams,23.068,2018-09-30,GNB,,BUF,W 22-0,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jahleel Addae,28.249,2018-09-30,LAC,,SFO,W 29-27,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Walt Aikens,27.103,2018-09-30,MIA,@,NWE,L 7-38,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D.J. Alexander,27.000,2018-09-30,PHI,@,TEN,L 23-26,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaire Alexander,21.233,2018-09-30,GNB,,BUF,W 22-0,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kwon Alexander,24.058,2018-09-30,TAM,@,CHI,L 10-48,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lorenzo Alexander,35.122,2018-09-30,BUF,@,GNB,L 0-22,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mackensie Alexander,24.319,2018-09-27,MIN,@,LAR,L 31-38,4,4,Thu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robert Alford,29.333,2018-09-30,ATL,,CIN,L 36-37,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brian Allen,22.351,2018-09-27,LAR,,MIN,W 38-31,4,4,Thu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Allen,28.214,2018-09-30,NWE,,MIA,W 38-7,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kiko Alonso,28.047,2018-09-30,MIA,@,NWE,L 7-38,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyson Alualu,31.141,2018-09-30,PIT,,BAL,L 14-26,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adrian Amos,25.154,2018-09-30,CHI,,TAM,W 48-10,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henry Anderson,27.058,2018-09-30,NYJ,@,JAX,L 12-31,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Andrews,26.082,2018-09-30,NWE,,MIA,W 38-7,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryan Anger,29.359,2018-09-30,TAM,@,CHI,L 10-48,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stephone Anthony,26.064,2018-09-30,MIA,@,NWE,L 7-38,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex Anzalone,24.008,2018-09-30,NOR,@,NYG,W 33-18,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arik Armstead,24.319,2018-09-30,SFO,@,LAC,L 27-29,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terron Armstead,27.069,2018-09-30,NOR,@,NYG,W 33-18,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cornell Armstrong,23.008,2018-09-30,MIA,@,NWE,L 7-38,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dorance Armstrong,21.112,2018-09-30,DAL,,DET,W 26-24,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ray-Ray Armstrong,27.209,2018-09-30,NYG,,NOR,L 18-33,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Geno Atkins,30.186,2018-09-30,CIN,@,ATL,W 37-36,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeremiah Attaochu,25.256,2018-09-30,NYJ,@,JAX,L 12-31,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denico Autry,28.077,2018-09-30,IND,,HOU,L 34-37,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Genard Avery,23.157,2018-09-30,CLE,@,OAK,L 42-45,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chidobe Awuzie,23.129,2018-09-30,DAL,,DET,W 26-24,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnson Bademosi,28.069,2018-09-30,HOU,@,IND,W 37-34,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allen Bailey,29.190,2018-10-01,KAN,@,DEN,W 27-23,4,4,Mon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Budda Baker,22.263,2018-09-30,ARI,,SEA,L 17-20,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jerome Baker,21.279,2018-09-30,MIA,@,NWE,L 7-38,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Bakhtiari,27.000,2018-09-30,GNB,,BUF,W 22-0,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Banjo,28.216,2018-09-30,NOR,@,NYG,W 33-18,4,4,Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
